01 Año,02 Mes,04 Id Cargo,03 Orden,05 Puesto,06 Id,07 Valor,08 KPI,09 Resultado,10 Objetivo,11 Valor Real,12 Calificacion,13 Tendencia,14 Parametros,15 Suma Valor,16 Suma Calificacion,17 Calificacion General
2026,6,100,11,DIRECCIÓN MBC,1011,5,PROCESOS ( MAPEO DE PROCESOS ),88 % ,80 % ,88 % ,4.4,3,Mayor al 80 %,70,55.9,79.9 %
2026,6,100,1,DIRECCIÓN MBC,1001,10,VENTAS NETAS,"$ 180,038,878 ","$ 156,029,355 ",115.4 % ,10,1,Mayor al 70 %,70,55.9,79.9 %
2026,6,100,4,DIRECCIÓN MBC,1004,10,FLUJO DE EFECTIVO,62.2 % ,80 % ,62.2 % ,0,5,Mayor al 80 %,70,55.9,79.9 %
2026,6,100,6,DIRECCIÓN MBC,1006,,SUSSESION PLAN ( PLAN DE SUCESIÓN PARA GERENTES ),NA , , ,,0,,70,55.9,79.9 %
2026,6,100,5,DIRECCIÓN MBC,1005,,GPTW,NA , , ,,0,,70,55.9,79.9 %
2026,6,100,2,DIRECCIÓN MBC,1002,36,UTILIDADES DE OPERACIÓN,"$ 52,135,052 ","$ 41,826,987 ",124.6 % ,36,1,Mayor al 70 %,70,55.9,79.9 %
2026,6,100,12,DIRECCIÓN MBC,1012,,DYNAMICS ( ERP MBC ),NA , , ,,0,,70,55.9,79.9 %
2026,6,100,3,DIRECCIÓN MBC,1003,,UTILIDADES DE OPERACIÓN CORPORATIVA,NA , , ,,0,,70,55.9,79.9 %
2026,6,100,8,DIRECCIÓN MBC,1008,,TALEN REVIEW JEFATURAS ( INICIO DE PLAN ),NA , , ,,0,,70,55.9,79.9 %
2026,6,100,10,DIRECCIÓN MBC,1010,3,INVERSIONES ( EFICIENCIA OPERATIVA TESEO ),64 % ,75 % ,64 % ,0,5,Mayor al 75 %,70,55.9,79.9 %
2026,6,100,9,DIRECCIÓN MBC,1009,6,VENTAS DEPARTAMENTALES,"$ 2,869,014 ","$ 3,132,856 ",91.6 % ,5.5,3,Mayor al  %,70,55.9,79.9 %
2026,6,200,12,GERENCIA ADMINISTRATIVA,1011,4,PROCESOS ( MAPEO DE PROCESOS ),88 % ,80 % ,88 % ,3.5,3,Mayor al 80 %,67,53.8,80.3 %
2026,6,200,14,GERENCIA ADMINISTRATIVA,101 c,,AUDITORIAS INTERNAS ADMINISTRATIVAS,NA , , ,,0,,67,53.8,80.3 %
2026,6,200,1,GERENCIA ADMINISTRATIVA,1001,5,VENTAS NETAS,"$ 180,038,878 ","$ 156,029,355 ",115.4 % ,5,1,Mayor al 70 %,67,53.8,80.3 %
2026,6,200,16,GERENCIA ADMINISTRATIVA,103 f,3,ROTACIÓN DE PERSONAL ADMINISTRATIVO,5 % ,3 % ,0 % ,0,4,3 %  -  100 %<BR>3.5 %  -  90 %<BR>4 %  -  80 %,67,53.8,80.3 %
2026,6,200,15,GERENCIA ADMINISTRATIVA,102 b,8,"AUDITORIAS DE 5'S EN LAS ÁREAS DE ADMINISTRACION",100 % ,95 % ,100 % ,8,1,95 %  -  100 %<BR>90 %  -  90 %<BR>85 %  -  80 %,67,53.8,80.3 %
2026,6,200,10,GERENCIA ADMINISTRATIVA,1007,,TALEN REVIEW GERENCIAS ( PLAN DE DESARROLLO  ),NA , , ,,0,,67,53.8,80.3 %
2026,6,200,2,GERENCIA ADMINISTRATIVA,1002,10,UTILIDADES DE OPERACIÓN,"$ 52,135,052 ","$ 41,826,987 ",124.6 % ,10,1,Mayor al 70 %,67,53.8,80.3 %
2026,6,200,9,GERENCIA ADMINISTRATIVA,1006,,SUSSESION PLAN ( PLAN DE SUCESIÓN PARA GERENTES ),NA , , ,,0,,67,53.8,80.3 %
2026,6,200,11,GERENCIA ADMINISTRATIVA,1008,,TALEN REVIEW JEFATURAS ( INICIO DE PLAN ),NA , , ,,0,,67,53.8,80.3 %
2026,6,200,4,GERENCIA ADMINISTRATIVA,2001,8,GASTOS DE ADMINISTRACIÓN,"$ 3,372,248 ","$ 3,198,251 ",105.4 % ,7.6,3,Menor al 130 %,67,53.8,80.3 %
2026,6,200,17,GERENCIA ADMINISTRATIVA,1005,,GPTW,NA , , ,,0,,67,53.8,80.3 %
2026,6,200,6,GERENCIA ADMINISTRATIVA,2003,5,GASTOS DE VENTA  ( GASTOS FIJOS QUE NO DEPENDEN DE LA VENTA ),"$ 3,149,178 ","$ 2,605,690 ",120.9 % ,4,3,Menor al 130 %,67,53.8,80.3 %
2026,6,200,13,GERENCIA ADMINISTRATIVA,1012,,DYNAMICS ( ERP MBC ),NA , , ,,0,,67,53.8,80.3 %
2026,6,200,5,GERENCIA ADMINISTRATIVA,2002,8,GASTOS DE CENTRO DE SERVICIOS,"$ 1,604,508 ","$ 1,560,294 ",102.8 % ,7.8,3,Menor al 130 %,67,53.8,80.3 %
2026,6,200,8,GERENCIA ADMINISTRATIVA,2005,4,CUENTAS POR PAGAR,36.1 dias ,40 dias ,90.2 % ,4,2,Menor al 130 %,67,53.8,80.3 %
2026,6,200,7,GERENCIA ADMINISTRATIVA,2004,4,CUENTAS POR COBRAR,62.0 dias ,60 dias ,103.3 % ,3.9,3,Menor al 130 %,67,53.8,80.3 %
2026,6,200,3,GERENCIA ADMINISTRATIVA,1004,8,FLUJO DE EFECTIVO,62.2 % ,80 % ,62.2 % ,0,5,Mayor al 80 %,67,53.8,80.3 %
2026,6,1,17,MBC,1005,,GPTW,NA , , ,,0,,75,60.6,80.8 %
2026,6,1,3,MBC,1003,,UTILIDADES DE OPERACIÓN CORPORATIVA,NA , , ,,0,,75,60.6,80.8 %
2026,6,1,4,MBC,104,3,DÍAS DE WIP  |  BOTAS & ACCESORIOS,13.9 | 6.2 ,12 | 7 ,60 | 100 ,2.4,3,12 | 7  -  100 %<BR>13 | 8  -  80 %<BR>14 | 9  -  60 %,75,60.6,80.8 %
2026,6,1,11,MBC,1006,,SUSSESION PLAN ( PLAN DE SUCESIÓN PARA GERENTES ),NA , , ,,0,,75,60.6,80.8 %
2026,6,1,15,MBC,102 a,3,"AUDITORIAS DE 5'S ( MBC )",92.3 % ,95 % ,90 % ,2.7,3,95 %  -  100 %<BR>90 %  -  90 %<BR>85 %  -  80 %,75,60.6,80.8 %
2026,6,1,12,MBC,1007,,TALEN REVIEW GERENCIAS ( PLAN DE DESARROLLO  ),NA , , ,,0,,75,60.6,80.8 %
2026,6,1,14,MBC,101,5,AUDITORIAS INTERNAS ( MBC ),45.1 % ,85 % ,45.1 % ,0,5,Mayor al 85 %,75,60.6,80.8 %
2026,6,1,13,MBC,1011,4,PROCESOS ( MAPEO DE PROCESOS ),88 % ,80 % ,88 % ,3.5,3,Mayor al 80 %,75,60.6,80.8 %
2026,6,1,7,MBC,105,4,ENTREGAS A TIEMPO  |  TIENDAS CUADRA & CORRAL,95.7 | 83.3 ,95 % ,100 | 0 ,2,3,95 %  -  100 %<BR>90 %  -  80 %<BR>85 %  -  60 %,75,60.6,80.8 %
2026,6,1,16,MBC,103 a,3,ROTACIÓN DE PERSONAL MBC,5.5 % ,3 % ,0 % ,0,4,3 %  -  100 %<BR>3.5 %  -  90 %<BR>4 %  -  80 %,75,60.6,80.8 %
2026,6,1,1,MBC,1001,10,VENTAS NETAS,"$ 180,038,878 ","$ 156,029,355 ",115.4 % ,10,1,Mayor al 70 %,75,60.6,80.8 %
2026,6,1,2,MBC,1002,40,UTILIDADES DE OPERACIÓN,"$ 52,135,052 ","$ 41,826,987 ",124.6 % ,40,1,Mayor al 70 %,75,60.6,80.8 %
2026,6,1,10,MBC,3009,3,BAJAS DE CALIDAD ( DEVOLUCIONES MAS BAJAS ),2.3 % ,0.5 % ,0 % ,0,4,0.5 %  -  100 %<BR>1 %  -  85 %<BR>1.5 %  -  70 %,75,60.6,80.8 %
2026,6,300,4,GERENCIA OPERATIVA,3002,4,PRODUCTIVIDAD DE CINTOS,"18,396 pzs ","19,360 pzs ",95 % ,3.8,3,Mayor al 70 %,77,51.2,66.5 %
2026,6,300,2,GERENCIA OPERATIVA,1002,5,UTILIDADES DE OPERACIÓN,"$ 52,135,052 ","$ 41,826,987 ",124.6 % ,5,1,Mayor al 70 %,77,51.2,66.5 %
2026,6,300,1,GERENCIA OPERATIVA,1001,5,VENTAS NETAS,"$ 180,038,878 ","$ 156,029,355 ",115.4 % ,5,1,Mayor al 70 %,77,51.2,66.5 %
2026,6,300,6,GERENCIA OPERATIVA,3004,4,PRODUCTIVIDAD DE CHAMARRAS,"2,953 pzs ","3,190 pzs ",92.6 % ,3.7,3,Mayor al 70 %,77,51.2,66.5 %
2026,6,300,16,GERENCIA OPERATIVA,1011,4,PROCESOS ( MAPEO DE PROCESOS ),88 % ,80 % ,88 % ,3.5,3,Mayor al 80 %,77,51.2,66.5 %
2026,6,300,12,GERENCIA OPERATIVA,1006,,SUSSESION PLAN ( PLAN DE SUCESIÓN PARA GERENTES ),NA , , ,,0,,77,51.2,66.5 %
2026,6,300,5,GERENCIA OPERATIVA,3003,3,PRODUCTIVIDAD DE BILLETERAS,"7,646 pzs ","7,920 pzs ",96.5 % ,2.9,3,Mayor al 70 %,77,51.2,66.5 %
2026,6,300,21,GERENCIA OPERATIVA,1005,,GPTW,NA , , ,,0,,77,51.2,66.5 %
2026,6,300,15,GERENCIA OPERATIVA,1010,5,INVERSIONES ( EFICIENCIA OPERATIVA TESEO ),64 % ,75 % ,64 % ,0,5,Mayor al 75 %,77,51.2,66.5 %
2026,6,300,9,GERENCIA OPERATIVA,3007,7,COSTO DE VENTA,63.9 % ,65 % ,98.2 % ,7,2,Menor al 130 %,77,51.2,66.5 %
2026,6,300,18,GERENCIA OPERATIVA,101 d,7,AUDITORIAS INTERNAS OPERATIVAS,50.6 % ,85 % ,50.6 % ,0,5,Mayor al 85 %,77,51.2,66.5 %
2026,6,300,13,GERENCIA OPERATIVA,1007,,TALEN REVIEW GERENCIAS ( PLAN DE DESARROLLO  ),NA , , ,,0,,77,51.2,66.5 %
2026,6,300,11,GERENCIA OPERATIVA,3009,4,BAJAS DE CALIDAD ( DEVOLUCIONES MAS BAJAS ),2.3 % ,0.5 % ,0 % ,0,4,0.5 %  -  100 %<BR>1 %  -  85 %<BR>1.5 %  -  70 %,77,51.2,66.5 %
2026,6,300,19,GERENCIA OPERATIVA,102 c,5,"AUDITORIAS DE 5'S EN LAS ÁREAS DE OPERACIONES",91.3 % ,95 % ,90 % ,4.5,3,95 %  -  100 %<BR>90 %  -  90 %<BR>85 %  -  80 %,77,51.2,66.5 %
2026,6,300,10,GERENCIA OPERATIVA,3008,4,ENTREGAS A TIEMPO  |  TIENDAS CUADRA Y CORRAL,95.7 | 83.3 ,95 % ,100 | 0 ,2,3,95 %  -  100 %<BR>90 %  -  80 %<BR>85 %  -  60 %,77,51.2,66.5 %
2026,6,300,20,GERENCIA OPERATIVA,103 e,4,ROTACIÓN DE PERSONAL OPERACIONES,5.5 % ,3 % ,0 % ,0,4,3 %  -  100 %<BR>3.5 %  -  90 %<BR>4 %  -  80 %,77,51.2,66.5 %
2026,6,300,17,GERENCIA OPERATIVA,1012,,DYNAMICS ( ERP MBC ),NA , , ,,0,,77,51.2,66.5 %
2026,6,300,7,GERENCIA OPERATIVA,3005,3,PRODUCTIVIDAD DE BOLSAS,"3,992 pzs ","4,430 pzs ",90.1 % ,2.7,3,Mayor al 70 %,77,51.2,66.5 %
2026,6,300,14,GERENCIA OPERATIVA,1008,,TALEN REVIEW JEFATURAS ( INICIO DE PLAN ),NA , , ,,0,,77,51.2,66.5 %
2026,6,300,3,GERENCIA OPERATIVA,3001,7,PRODUCTIVIDAD DE BOTAS,"23,337 prs ","26,040 prs ",89.6 % ,6.3,3,Mayor al 70 %,77,51.2,66.5 %
2026,6,300,8,GERENCIA OPERATIVA,3006,6,DÍAS DE WIP  |  BOTAS Y ACCESORIOS,13.9 | 6.2 ,12 | 7 ,60 | 100 ,4.8,3,12 | 7  -  100 %<BR>13 | 8  -  80 %<BR>14 | 9  -  60 %,77,51.2,66.5 %
2026,6,104,8,JEFATURA DE LOGÍSTICA,1405,5,SERVICIO MARKETPLACE,0 % ,80 % ,0 % ,0,5,Mayor al 80 %,71,42.4,59.7 %
2026,6,104,7,JEFATURA DE LOGÍSTICA,1404,5,SERVICIO DISTRIBUIDORES MX,0 % ,80 % ,0 % ,0,5,Mayor al 80 %,71,42.4,59.7 %
2026,6,104,10,JEFATURA DE LOGÍSTICA,102 i,5,"AUDITORIA DE 5'S EN EL ÁREA DE LOGÍSTICA",73.5 % ,100 % ,73.5 % ,3.7,3,Resultado Logrado,71,42.4,59.7 %
2026,6,104,1,JEFATURA DE LOGÍSTICA,1001,25,VENTAS NETAS,"$ 180,038,878 ","$ 156,029,355 ",115.4 % ,25,1,Mayor al 70 %,71,42.4,59.7 %
2026,6,104,9,JEFATURA DE LOGÍSTICA,101 b,,AUDITORIAS INTERNAS DE LOGÍSTICA,NA , , ,,0,,71,42.4,59.7 %
2026,6,104,4,JEFATURA DE LOGÍSTICA,1403,8,DÍAS DE PISO NACIONAL,66.1 dias ,35 dias ,0 % ,0,4,35 dias  -  100 %<BR>37.5 dias  -  80 %<BR>40 dias  -  60 %,71,42.4,59.7 %
2026,6,104,12,JEFATURA DE LOGÍSTICA,1005,,GPTW,NA , , ,,0,,71,42.4,59.7 %
2026,6,104,11,JEFATURA DE LOGÍSTICA,103 d,5,ROTACIÓN DE PERSONAL DE ÁREAS OPERATIVAS,5 % ,3 % ,0 % ,0,4,3 %  -  100 %<BR>3.5 %  -  90 %<BR>4 %  -  80 %,71,42.4,59.7 %
2026,6,104,3,JEFATURA DE LOGÍSTICA,1402,10,ROTACIÓN INVENTARIO MTS,0.5 vueltas ,0.8 vueltas ,62.4 % ,6.2,3,Resultado Logrado,71,42.4,59.7 %
2026,6,104,2,JEFATURA DE LOGÍSTICA,1401,8,VENTAS POR LÍNEA,94.2 % ,80 % ,94.2 % ,7.5,3,Mayor al 80 %,71,42.4,59.7 %
2026,6,201,1,JEFATURA DE CONTABILIDAD,1002,5,UTILIDADES DE OPERACIÓN,"$ 52,135,052 ","$ 41,826,987 ",124.6 % ,5,1,Mayor al 70 %,85,71.8,84.5 %
2026,6,201,3,JEFATURA DE CONTABILIDAD,2004,5,CUENTAS POR COBRAR,62.0 dias ,60 dias ,103.3 % ,4.8,3,Menor al 130 %,85,71.8,84.5 %
2026,6,201,6,JEFATURA DE CONTABILIDAD,2102,20,ENTREGA DE CIERRE MENSUAL,100 % ,80 % ,100 % ,20,1,Mayor al 80 %,85,71.8,84.5 %
2026,6,201,10,JEFATURA DE CONTABILIDAD,103 f,5,ROTACIÓN DE PERSONAL ADMINISTRATIVO,5 % ,3 % ,0 % ,0,4,3 %  -  100 %<BR>3.5 %  -  90 %<BR>4 %  -  80 %,85,71.8,84.5 %
2026,6,201,5,JEFATURA DE CONTABILIDAD,2101,15,EFECTIVIDAD EN EL CUMPLIMIENTO DE NOTAS DE CRÉDITO POR PRONTO PAGO,88 % ,70 % ,88 % ,13.2,3,Mayor al 70 %,85,71.8,84.5 %
2026,6,201,9,JEFATURA DE CONTABILIDAD,102 j,5,"AUDITORIA DE 5'S EN EL ÁREA DE ADMINISTRACIÓN",75 % ,100 % ,75 % ,3.8,3,Resultado Logrado,85,71.8,84.5 %
2026,6,201,4,JEFATURA DE CONTABILIDAD,2005,5,CUENTAS POR PAGAR,36.1 dias ,40 dias ,90.2 % ,5,2,Menor al 130 %,85,71.8,84.5 %
2026,6,201,2,JEFATURA DE CONTABILIDAD,1004,5,FLUJO DE EFECTIVO,62.2 % ,80 % ,62.2 % ,0,5,Mayor al 80 %,85,71.8,84.5 %
2026,6,201,8,JEFATURA DE CONTABILIDAD,101 c,,AUDITORIAS INTERNAS ADMINISTRATIVAS,NA , , ,,0,,85,71.8,84.5 %
2026,6,201,11,JEFATURA DE CONTABILIDAD,1005,,GPTW,NA , , ,,0,,85,71.8,84.5 %
2026,6,201,7,JEFATURA DE CONTABILIDAD,2103,20,PRESENTACIÓN DE IMPUESTOS,100 % ,100 % ,100 % ,20,1,Mayor al 100 %,85,71.8,84.5 %
2026,6,102,3,JEFATURA DE CALIDAD,1202,20,CALIFICACIÓN REPETIBILIDAD & REPRODUCIBILIDAD <BR> ( UNIFICACIÓN DE CRITERIOS DE INSPECCIÓN ),94 % ,95 % ,85 % ,17,3,95 %  -  100 %<BR>85 %  -  85 %<BR>75 %  -  75 %,95,52.9,55.7 %
2026,6,102,2,JEFATURA DE CALIDAD,1201,30,"PORCENTAJE DE EFECTIVIDAD 'BIEN A LA PRIMERA'",82.5 % ,95 % ,70 % ,21,3,95 %  -  100 %<BR>90 %  -  80 %<BR>80 %  -  70 %,95,52.9,55.7 %
2026,6,102,5,JEFATURA DE CALIDAD,102 g,5,"AUDITORIA DE 5'S EN EL ÁREA DE CALIDAD",98 % ,100 % ,98 % ,4.9,3,Resultado Logrado,95,52.9,55.7 %
2026,6,102,4,JEFATURA DE CALIDAD,1203,10,PORCENTAJE DE EFECTIVIDAD EN <BR> LOS PUNTOS DE INSPECCIÓN DEL PRODUCTO,96.7 % ,95 % ,100 % ,10,1,95 %  -  100 %<BR>90 %  -  80 %<BR>80 %  -  70 %,95,52.9,55.7 %
2026,6,102,7,JEFATURA DE CALIDAD,1005,,GPTW,NA , , ,,0,,95,52.9,55.7 %
2026,6,102,1,JEFATURA DE CALIDAD,3009,25,BAJAS DE CALIDAD ( DEVOLUCIONES MAS BAJAS ),2.3 % ,0.5 % ,0 % ,0,4,0.5 %  -  100 %<BR>1 %  -  85 %<BR>1.5 %  -  70 %,95,52.9,55.7 %
